vaccine_uptake,unmitigated_reproduction_rate,strategy,vaccinate_kids,vaccinated_infected_arrivals,week,percentile_50th,percentile_95th,percentile_5th,borders_open
90% Vaccinated,4.5,ME_ME_TS,1,0.02,74,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,75,0.0,3.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,76,0.0,4.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,77,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,78,0.0,3.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,79,0.0,2.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,80,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,81,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,82,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,83,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,84,0.0,3.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,85,0.0,2.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,86,0.0,4.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,87,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,88,0.0,4.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,89,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,90,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,91,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,92,0.0,3.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,93,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,94,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,95,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,96,0.0,2.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,97,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,98,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,99,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,100,0.0,4.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,101,0.0,4.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,102,0.0,2.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,103,0.0,2.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,104,0.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.02,105,0.0,1.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,0,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,1,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,2,0.0,1.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,3,0.0,3.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,4,0.0,7.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,5,0.0,9.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,6,0.0,16.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,7,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,8,0.0,22.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,9,0.0,27.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,10,0.0,34.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,11,0.0,39.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,12,0.0,44.25,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,13,0.0,54.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,14,0.0,48.2,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,15,0.0,49.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,16,1.0,51.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,17,0.0,48.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,18,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,19,1.0,51.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,20,0.0,45.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,21,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,22,0.5,47.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,23,0.5,45.4,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,24,1.0,44.35,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,25,0.5,45.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,26,1.0,49.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,27,1.0,38.2,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,28,0.5,43.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,29,1.0,38.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,30,1.0,34.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,31,0.0,37.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,32,0.0,29.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,33,0.0,28.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,34,0.0,32.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,35,0.0,37.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,36,0.0,34.25,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,37,0.0,26.4,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,38,0.0,23.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,39,0.0,22.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,40,0.0,20.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,41,0.0,22.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,42,0.0,17.55,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,43,0.0,18.4,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,44,0.0,15.3,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,45,0.0,15.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,46,0.0,17.15,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,47,0.0,16.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,48,0.0,14.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,49,0.0,17.0,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,50,0.0,14.25,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,51,0.0,18.05,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,52,0.0,17.1,0.0,0
50% Vaccinated,4.5,ME_ME_TS,1,0.1,53,1.0,17.2,0.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,54,3.0,22.05,0.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,55,4.0,27.05,0.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,56,6.0,38.0,0.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,57,8.0,49.0,0.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,58,10.0,60.15,2.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,59,15.0,76.3,1.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,60,17.5,95.7,2.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,61,19.0,127.2,2.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,62,24.0,188.2,2.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,63,27.0,238.8,2.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,64,29.5,389.4,5.85,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,65,40.0,355.8,5.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,66,47.0,441.4,5.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,67,53.0,715.4,4.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,68,60.0,816.8,6.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,69,62.5,804.6,7.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,70,68.0,720.8,6.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,71,75.0,594.4,8.9,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,72,79.0,657.6,9.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,73,81.5,816.0,8.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,74,87.0,800.0,7.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,75,81.0,929.6,8.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,76,88.5,752.8,8.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,77,98.5,771.2,7.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,78,114.5,836.0,10.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,79,130.0,880.8,9.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,80,124.5,881.6,10.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,81,154.0,752.8,12.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,82,144.0,688.8,16.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,83,138.0,760.4,15.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,84,115.0,756.8,8.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,85,132.0,753.0,10.9,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,86,131.0,786.4,10.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,87,164.0,672.8,10.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,88,156.5,761.2,9.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,89,149.0,948.8,10.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,90,138.0,902.4,13.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,91,158.0,900.8,11.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,92,134.5,965.6,13.85,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,93,146.0,882.4,10.9,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,94,115.0,800.0,14.85,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,95,118.0,752.0,16.9,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,96,146.0,711.2,15.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,97,132.0,688.0,19.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,98,150.0,704.2,19.85,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,99,134.0,724.8,18.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,100,123.0,818.4,19.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,101,119.5,804.8,20.9,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,102,122.0,820.8,26.95,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,103,159.5,820.6,21.0,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,104,166.0,852.6,23.9,1
50% Vaccinated,4.5,ME_ME_TS,1,0.1,105,20.0,128.0,2.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,0,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,1,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,2,0.0,1.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,3,0.0,3.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,4,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,5,0.0,10.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,6,0.0,17.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,7,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,8,0.0,24.3,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,9,0.0,26.4,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,10,0.0,31.6,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,11,0.0,33.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,12,0.0,37.35,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,13,0.0,40.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,14,0.0,37.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,15,0.0,27.85,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,16,0.0,25.7,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,17,0.0,30.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,18,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,19,0.0,33.25,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,20,0.0,29.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,21,0.0,37.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,22,0.0,23.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,23,0.0,25.65,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,24,0.0,33.2,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,25,0.0,26.3,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,26,0.0,25.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,27,0.0,22.2,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,28,0.0,16.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,29,0.0,17.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,30,0.0,13.3,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,31,0.0,13.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,32,0.0,11.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,33,0.0,11.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,34,0.0,10.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,35,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,36,0.0,8.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,37,0.0,7.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,38,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,39,0.0,6.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,40,0.0,7.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,41,0.0,3.15,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,42,0.0,5.1,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,43,0.0,4.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,44,0.0,3.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,45,0.0,3.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,46,0.0,2.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,47,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,48,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,49,0.0,3.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,50,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,51,0.0,3.05,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,52,0.0,3.0,0.0,0
70% Vaccinated,4.5,ME_ME_TS,1,0.1,53,1.0,4.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,54,1.0,7.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,55,2.0,10.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,56,3.0,12.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,57,4.0,13.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,58,4.0,16.0,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,59,5.0,17.15,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,60,5.0,19.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,61,6.0,21.2,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,62,6.5,21.05,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,63,6.0,25.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,64,6.0,26.05,0.95,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,65,6.0,25.25,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,66,6.0,28.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,67,7.0,22.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,68,7.0,22.1,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,69,7.0,25.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,70,6.5,23.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,71,6.0,23.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,72,5.0,25.15,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,73,4.5,27.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,74,6.0,25.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,75,5.5,28.15,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,76,5.0,30.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,77,6.0,28.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,78,7.0,25.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,79,7.0,26.05,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,80,7.0,27.05,0.95,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,81,6.0,25.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,82,7.0,24.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,83,6.0,27.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,84,6.0,28.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,85,6.0,28.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,86,6.0,28.05,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,87,6.0,35.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,88,5.5,39.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,89,5.0,38.0,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,90,5.0,39.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,91,6.0,36.25,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,92,7.0,42.05,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,93,6.0,41.05,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,94,6.0,37.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,95,7.0,37.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,96,7.0,31.45,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,97,6.0,31.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,98,6.0,32.25,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,99,6.0,34.1,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,100,6.0,34.15,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,101,7.0,29.35,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,102,7.0,33.05,1.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,103,6.0,31.05,0.95,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,104,6.0,31.05,0.0,1
70% Vaccinated,4.5,ME_ME_TS,1,0.1,105,1.0,5.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,0,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,1,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,2,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,3,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,4,0.0,6.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,5,0.0,10.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,6,0.0,16.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,7,0.0,13.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,8,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,9,0.0,22.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,10,0.0,25.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,11,0.0,24.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,12,0.0,23.2,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,13,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,14,0.0,25.7,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,15,0.0,30.1,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,16,0.0,23.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,17,0.0,23.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,18,0.0,23.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,19,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,20,0.0,21.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,21,0.0,17.2,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,22,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,23,0.0,15.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,24,0.0,13.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,25,0.0,8.1,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,26,0.0,5.1,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,27,0.0,5.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,28,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,29,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,30,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,31,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,32,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,33,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,34,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,35,0.0,2.15,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,36,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,37,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,38,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,39,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,40,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,41,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,42,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,43,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,44,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,45,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,46,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,47,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,48,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,49,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,50,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,51,0.0,1.05,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,52,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_TS,1,0.1,53,1.0,3.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,54,1.0,4.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,55,1.0,4.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,56,2.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,57,2.0,6.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,58,2.0,8.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,59,2.0,9.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,60,2.0,6.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,61,2.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,62,2.0,7.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,63,1.0,5.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,64,1.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,65,2.0,6.05,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,66,2.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,67,2.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,68,1.5,7.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,69,1.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,70,2.0,7.0,0.0,1
90% Vaccinated,4.5,ME_ME_TS,1,0.1,71,2.0,7.05,0.0,1
