"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
90,90,75,"Tight Suppression",1,2.5,13000,0.899053493048996
50,50,90,"Tight Suppression",1,2.5,13000,0.204464550130069
75,50,90,"Tight Suppression",1,2.5,13000,0.274851514492184
90,50,90,"Tight Suppression",1,2.5,13000,0.504790443228558
50,75,90,"Tight Suppression",1,2.5,13000,0.0547109269537032
75,75,90,"Tight Suppression",1,2.5,13000,0.691462255548686
90,75,90,"Tight Suppression",1,2.5,13000,0.83161881333217
50,90,90,"Tight Suppression",1,2.5,13000,0.759199948748574
75,90,90,"Tight Suppression",1,2.5,13000,0.321455545723438
90,90,90,"Tight Suppression",1,2.5,13000,0.275496726855636
50,50,60,"Moderate Elimination",1,2.5,13000,0.452892308821902
75,50,60,"Moderate Elimination",1,2.5,13000,0.854789683362469
90,50,60,"Moderate Elimination",1,2.5,13000,0.421192570822313
50,75,60,"Moderate Elimination",1,2.5,13000,0.472379543120041
75,75,60,"Moderate Elimination",1,2.5,13000,0.102510981727391
90,75,60,"Moderate Elimination",1,2.5,13000,0.771048676688224
50,90,60,"Moderate Elimination",1,2.5,13000,0.522927422542125
75,90,60,"Moderate Elimination",1,2.5,13000,0.78446505847387
90,90,60,"Moderate Elimination",1,2.5,13000,0.856748580234125
50,50,75,"Moderate Elimination",1,2.5,13000,0.978809769032523
75,50,75,"Moderate Elimination",1,2.5,13000,0.495064422022551
90,50,75,"Moderate Elimination",1,2.5,13000,0.864570909179747
50,75,75,"Moderate Elimination",1,2.5,13000,0.397201220970601
75,75,75,"Moderate Elimination",1,2.5,13000,0.148018283070996
90,75,75,"Moderate Elimination",1,2.5,13000,0.592533030780032
50,90,75,"Moderate Elimination",1,2.5,13000,0.221810668241233
75,90,75,"Moderate Elimination",1,2.5,13000,0.784193638013676
90,90,75,"Moderate Elimination",1,2.5,13000,0.397316793212667
50,50,90,"Moderate Elimination",1,2.5,13000,0.996343577280641
75,50,90,"Moderate Elimination",1,2.5,13000,0.266188941663131
90,50,90,"Moderate Elimination",1,2.5,13000,0.154176705749705
50,75,90,"Moderate Elimination",1,2.5,13000,0.0613211721647531
75,75,90,"Moderate Elimination",1,2.5,13000,0.576515716966242
90,75,90,"Moderate Elimination",1,2.5,13000,0.559151659253985
50,90,90,"Moderate Elimination",1,2.5,13000,0.389512593159452
75,90,90,"Moderate Elimination",1,2.5,13000,0.656986344838515
90,90,90,"Moderate Elimination",1,2.5,13000,0.897446694551036
50,50,60,"Aggressive Elimination",1,2.5,13000,0.0710914074443281
75,50,60,"Aggressive Elimination",1,2.5,13000,0.0432636959012598
90,50,60,"Aggressive Elimination",1,2.5,13000,0.726361285196617
50,75,60,"Aggressive Elimination",1,2.5,13000,0.271964835934341
75,75,60,"Aggressive Elimination",1,2.5,13000,0.565756261581555
90,75,60,"Aggressive Elimination",1,2.5,13000,0.251231255941093
50,90,60,"Aggressive Elimination",1,2.5,13000,0.61328943585977
75,90,60,"Aggressive Elimination",1,2.5,13000,0.489527678349987
90,90,60,"Aggressive Elimination",1,2.5,13000,0.833747228374705
50,50,75,"Aggressive Elimination",1,2.5,13000,0.215331155108288
75,50,75,"Aggressive Elimination",1,2.5,13000,0.51367752882652
90,50,75,"Aggressive Elimination",1,2.5,13000,0.887560079339892
50,75,75,"Aggressive Elimination",1,2.5,13000,0.894209745340049
75,75,75,"Aggressive Elimination",1,2.5,13000,0.605629454134032
90,75,75,"Aggressive Elimination",1,2.5,13000,0.395750531228259
50,90,75,"Aggressive Elimination",1,2.5,13000,0.605289342813194
75,90,75,"Aggressive Elimination",1,2.5,13000,0.351944444468245
90,90,75,"Aggressive Elimination",1,2.5,13000,0.719560683704913
50,50,90,"Aggressive Elimination",1,2.5,13000,0.232544246129692
75,50,90,"Aggressive Elimination",1,2.5,13000,0.701269542565569
90,50,90,"Aggressive Elimination",1,2.5,13000,0.0395840122364461
50,75,90,"Aggressive Elimination",1,2.5,13000,0.30642399401404
75,75,90,"Aggressive Elimination",1,2.5,13000,0.453203533543274
90,75,90,"Aggressive Elimination",1,2.5,13000,0.922198934480548
50,90,90,"Aggressive Elimination",1,2.5,13000,0.701257223729044
75,90,90,"Aggressive Elimination",1,2.5,13000,0.649926510639489
90,90,90,"Aggressive Elimination",1,2.5,13000,0.261582969455048
50,50,60,"Loose Suppression",0,3.125,13000,0.782007324974984
75,50,60,"Loose Suppression",0,3.125,13000,0.109445640351623
90,50,60,"Loose Suppression",0,3.125,13000,0.368122573010623
50,75,60,"Loose Suppression",0,3.125,13000,0.0135152481961995
75,75,60,"Loose Suppression",0,3.125,13000,0.537900812691078
90,75,60,"Loose Suppression",0,3.125,13000,0.27266249479726
50,90,60,"Loose Suppression",0,3.125,13000,0.021272087469697
75,90,60,"Loose Suppression",0,3.125,13000,0.144376022741199
90,90,60,"Loose Suppression",0,3.125,13000,0.130851804744452
50,50,75,"Loose Suppression",0,3.125,13000,0.854840002022684
75,50,75,"Loose Suppression",0,3.125,13000,0.350490687880665
90,50,75,"Loose Suppression",0,3.125,13000,0.504749093437567
50,75,75,"Loose Suppression",0,3.125,13000,0.225678435293958
75,75,75,"Loose Suppression",0,3.125,13000,0.743222075514495
90,75,75,"Loose Suppression",0,3.125,13000,0.419873758917674
50,90,75,"Loose Suppression",0,3.125,13000,0.237025193637237
75,90,75,"Loose Suppression",0,3.125,13000,0.842337914742529
90,90,75,"Loose Suppression",0,3.125,13000,0.463286543264985
50,50,90,"Loose Suppression",0,3.125,13000,0.961950718890876
75,50,90,"Loose Suppression",0,3.125,13000,0.35995701700449
90,50,90,"Loose Suppression",0,3.125,13000,0.94529313989915
50,75,90,"Loose Suppression",0,3.125,13000,0.777973466087133
75,75,90,"Loose Suppression",0,3.125,13000,0.823377495165914
90,75,90,"Loose Suppression",0,3.125,13000,0.210251721786335
50,90,90,"Loose Suppression",0,3.125,13000,0.57005154248327
75,90,90,"Loose Suppression",0,3.125,13000,0.800754746189341
90,90,90,"Loose Suppression",0,3.125,13000,0.5524471483659
50,50,60,"Tight Suppression",0,3.125,13000,0.538794524269179
75,50,60,"Tight Suppression",0,3.125,13000,0.1441661096178
90,50,60,"Tight Suppression",0,3.125,13000,0.859893657965586
50,75,60,"Tight Suppression",0,3.125,13000,0.931855055736378
75,75,60,"Tight Suppression",0,3.125,13000,0.10404090047814
90,75,60,"Tight Suppression",0,3.125,13000,0.339733758475631
50,90,60,"Tight Suppression",0,3.125,13000,0.102947775041685
75,90,60,"Tight Suppression",0,3.125,13000,0.380929604871199
90,90,60,"Tight Suppression",0,3.125,13000,0.254965253174305
50,50,75,"Tight Suppression",0,3.125,13000,0.794652385404333
75,50,75,"Tight Suppression",0,3.125,13000,0.254593927878886
90,50,75,"Tight Suppression",0,3.125,13000,0.66935769142583
50,75,75,"Tight Suppression",0,3.125,13000,0.746316152624786
75,75,75,"Tight Suppression",0,3.125,13000,0.451099359896034
90,75,75,"Tight Suppression",0,3.125,13000,0.677635217551142
50,90,75,"Tight Suppression",0,3.125,13000,0.767093015834689
75,90,75,"Tight Suppression",0,3.125,13000,0.0694674493279308
90,90,75,"Tight Suppression",0,3.125,13000,0.0379704430233687
50,50,90,"Tight Suppression",0,3.125,13000,0.456743863178417
75,50,90,"Tight Suppression",0,3.125,13000,0.225882598431781
90,50,90,"Tight Suppression",0,3.125,13000,0.637517089722678
50,75,90,"Tight Suppression",0,3.125,13000,0.474237660877407
75,75,90,"Tight Suppression",0,3.125,13000,0.843293095706031
90,75,90,"Tight Suppression",0,3.125,13000,0.393823673017323
50,90,90,"Tight Suppression",0,3.125,13000,0.174321595579386
75,90,90,"Tight Suppression",0,3.125,13000,0.0370619392488152
90,90,90,"Tight Suppression",0,3.125,13000,0.0831092619337142
50,50,60,"Moderate Elimination",0,3.125,13000,0.411365078063682
75,50,60,"Moderate Elimination",0,3.125,13000,0.331528462236747
90,50,60,"Moderate Elimination",0,3.125,13000,0.91364963282831
50,75,60,"Moderate Elimination",0,3.125,13000,0.240303993457928
75,75,60,"Moderate Elimination",0,3.125,13000,0.900451638270169
90,75,60,"Moderate Elimination",0,3.125,13000,0.766316561261192
50,90,60,"Moderate Elimination",0,3.125,13000,0.12732955859974
75,90,60,"Moderate Elimination",0,3.125,13000,0.105561475967988
90,90,60,"Moderate Elimination",0,3.125,13000,0.4714602495078
50,50,75,"Moderate Elimination",0,3.125,13000,0.943316186079755
75,50,75,"Moderate Elimination",0,3.125,13000,0.030124333454296
90,50,75,"Moderate Elimination",0,3.125,13000,0.281519866315648
50,75,75,"Moderate Elimination",0,3.125,13000,0.374699051957577
75,75,75,"Moderate Elimination",0,3.125,13000,0.842183989239857
90,75,75,"Moderate Elimination",0,3.125,13000,0.853736420394853
50,90,75,"Moderate Elimination",0,3.125,13000,0.297271606046706
75,90,75,"Moderate Elimination",0,3.125,13000,0.286291318014264
90,90,75,"Moderate Elimination",0,3.125,13000,0.415097921155393
50,50,90,"Moderate Elimination",0,3.125,13000,0.216012807097286
75,50,90,"Moderate Elimination",0,3.125,13000,0.838069344405085
90,50,90,"Moderate Elimination",0,3.125,13000,0.140799401560798
50,75,90,"Moderate Elimination",0,3.125,13000,0.944924962474033
75,75,90,"Moderate Elimination",0,3.125,13000,0.326187177328393
90,75,90,"Moderate Elimination",0,3.125,13000,0.656054907944053
50,90,90,"Moderate Elimination",0,3.125,13000,0.799518227111548
75,90,90,"Moderate Elimination",0,3.125,13000,0.184625277528539
90,90,90,"Moderate Elimination",0,3.125,13000,0.049137600697577
50,50,60,"Aggressive Elimination",0,3.125,13000,0.937054724898189
75,50,60,"Aggressive Elimination",0,3.125,13000,0.663524352712557
90,50,60,"Aggressive Elimination",0,3.125,13000,0.182346467627212
50,75,60,"Aggressive Elimination",0,3.125,13000,0.308620264753699
75,75,60,"Aggressive Elimination",0,3.125,13000,0.973802336025983
90,75,60,"Aggressive Elimination",0,3.125,13000,0.25398634467274
50,90,60,"Aggressive Elimination",0,3.125,13000,0.693420048803091
75,90,60,"Aggressive Elimination",0,3.125,13000,0.685937840258703
90,90,60,"Aggressive Elimination",0,3.125,13000,0.0553312175907195
50,50,75,"Aggressive Elimination",0,3.125,13000,0.865976867731661
75,50,75,"Aggressive Elimination",0,3.125,13000,0.395749353803694
90,50,75,"Aggressive Elimination",0,3.125,13000,0.369305999483913
50,75,75,"Aggressive Elimination",0,3.125,13000,0.541946432553232
75,75,75,"Aggressive Elimination",0,3.125,13000,0.450315957190469
90,75,75,"Aggressive Elimination",0,3.125,13000,0.713082848349586
50,90,75,"Aggressive Elimination",0,3.125,13000,0.607576161623001
75,90,75,"Aggressive Elimination",0,3.125,13000,0.192645961884409
90,90,75,"Aggressive Elimination",0,3.125,13000,0.564475931925699
50,50,90,"Aggressive Elimination",0,3.125,13000,0.861421293579042
75,50,90,"Aggressive Elimination",0,3.125,13000,0.352722187526524
90,50,90,"Aggressive Elimination",0,3.125,13000,0.909303146414459
50,75,90,"Aggressive Elimination",0,3.125,13000,0.57031964068301
75,75,90,"Aggressive Elimination",0,3.125,13000,0.0923697277903557
90,75,90,"Aggressive Elimination",0,3.125,13000,0.919802199117839
50,90,90,"Aggressive Elimination",0,3.125,13000,0.174766212003306
75,90,90,"Aggressive Elimination",0,3.125,13000,0.246973998611793
90,90,90,"Aggressive Elimination",0,3.125,13000,0.746460039634258
50,50,60,"Loose Suppression",1,3.125,13000,0.131980429636315
75,50,60,"Loose Suppression",1,3.125,13000,0.971920269075781
90,50,60,"Loose Suppression",1,3.125,13000,0.754580701701343
50,75,60,"Loose Suppression",1,3.125,13000,0.401044635102153
75,75,60,"Loose Suppression",1,3.125,13000,0.287694876082242
90,75,60,"Loose Suppression",1,3.125,13000,0.0759885979350656
50,90,60,"Loose Suppression",1,3.125,13000,0.988011886598542
75,90,60,"Loose Suppression",1,3.125,13000,0.307353544048965
90,90,60,"Loose Suppression",1,3.125,13000,0.758035712642595
50,50,75,"Loose Suppression",1,3.125,13000,0.182669939706102
75,50,75,"Loose Suppression",1,3.125,13000,0.360450989333913
90,50,75,"Loose Suppression",1,3.125,13000,0.809502192307264
50,75,75,"Loose Suppression",1,3.125,13000,0.611605518730357
75,75,75,"Loose Suppression",1,3.125,13000,0.267689125379547
90,75,75,"Loose Suppression",1,3.125,13000,0.219908088678494
50,90,75,"Loose Suppression",1,3.125,13000,0.18138402258046
75,90,75,"Loose Suppression",1,3.125,13000,0.106109811225906
90,90,75,"Loose Suppression",1,3.125,13000,0.220080124679953
50,50,90,"Loose Suppression",1,3.125,13000,0.683908911654726
75,50,90,"Loose Suppression",1,3.125,13000,0.417762462515384
90,50,90,"Loose Suppression",1,3.125,13000,0.939073456218466
50,75,90,"Loose Suppression",1,3.125,13000,0.55883128545247
75,75,90,"Loose Suppression",1,3.125,13000,0.326396596385166
90,75,90,"Loose Suppression",1,3.125,13000,0.127057467587292
50,90,90,"Loose Suppression",1,3.125,13000,0.59963969164528
75,90,90,"Loose Suppression",1,3.125,13000,0.706169313983992
90,90,90,"Loose Suppression",1,3.125,13000,0.351822416065261
50,50,60,"Tight Suppression",1,3.125,13000,0.1713326361496
75,50,60,"Tight Suppression",1,3.125,13000,0.548816684866324
90,50,60,"Tight Suppression",1,3.125,13000,0.908680657623336
50,75,60,"Tight Suppression",1,3.125,13000,0.46017375192605
75,75,60,"Tight Suppression",1,3.125,13000,0.24132397165522
90,75,60,"Tight Suppression",1,3.125,13000,0.60174348950386
50,90,60,"Tight Suppression",1,3.125,13000,0.888637931086123
75,90,60,"Tight Suppression",1,3.125,13000,0.117246559588239
90,90,60,"Tight Suppression",1,3.125,13000,0.560448819305748
50,50,75,"Tight Suppression",1,3.125,13000,0.311012590536848
75,50,75,"Tight Suppression",1,3.125,13000,0.160769196460024
90,50,75,"Tight Suppression",1,3.125,13000,0.152957093669102
50,75,75,"Tight Suppression",1,3.125,13000,0.263445309828967
75,75,75,"Tight Suppression",1,3.125,13000,0.457336460938677
90,75,75,"Tight Suppression",1,3.125,13000,0.490429252618924
50,90,75,"Tight Suppression",1,3.125,13000,0.736001717159525
75,90,75,"Tight Suppression",1,3.125,13000,0.510361687280238
90,90,75,"Tight Suppression",1,3.125,13000,0.943575700512156
50,50,90,"Tight Suppression",1,3.125,13000,0.0585831867065281
75,50,90,"Tight Suppression",1,3.125,13000,0.1235124792438
90,50,90,"Tight Suppression",1,3.125,13000,0.742702895076945
50,75,90,"Tight Suppression",1,3.125,13000,0.4805878396146
75,75,90,"Tight Suppression",1,3.125,13000,0.496993273496628
90,75,90,"Tight Suppression",1,3.125,13000,0.453514819964767
50,90,90,"Tight Suppression",1,3.125,13000,0.629190887790173
75,90,90,"Tight Suppression",1,3.125,13000,0.943196253385395
90,90,90,"Tight Suppression",1,3.125,13000,0.953285652911291
50,50,60,"Moderate Elimination",1,3.125,13000,0.0215155286714435
75,50,60,"Moderate Elimination",1,3.125,13000,0.792687222594395
90,50,60,"Moderate Elimination",1,3.125,13000,0.488079951144755
50,75,60,"Moderate Elimination",1,3.125,13000,0.887807523366064
75,75,60,"Moderate Elimination",1,3.125,13000,0.589213099796325
90,75,60,"Moderate Elimination",1,3.125,13000,0.420203108340502
50,90,60,"Moderate Elimination",1,3.125,13000,0.923083645757288
75,90,60,"Moderate Elimination",1,3.125,13000,0.879619201878086
90,90,60,"Moderate Elimination",1,3.125,13000,0.546593753620982
50,50,75,"Moderate Elimination",1,3.125,13000,0.766538974363357
75,50,75,"Moderate Elimination",1,3.125,13000,0.163762154523283
90,50,75,"Moderate Elimination",1,3.125,13000,0.562624759739265
50,75,75,"Moderate Elimination",1,3.125,13000,0.462753062369302
75,75,75,"Moderate Elimination",1,3.125,13000,0.998072533635423
90,75,75,"Moderate Elimination",1,3.125,13000,0.669573288410902
50,90,75,"Moderate Elimination",1,3.125,13000,0.0161366884130985
75,90,75,"Moderate Elimination",1,3.125,13000,0.883022486232221
90,90,75,"Moderate Elimination",1,3.125,13000,0.350462202215567
50,50,90,"Moderate Elimination",1,3.125,13000,0.00350888026878238
75,50,90,"Moderate Elimination",1,3.125,13000,0.865458351094276
90,50,90,"Moderate Elimination",1,3.125,13000,0.155536049511284
50,75,90,"Moderate Elimination",1,3.125,13000,0.869905482046306
75,75,90,"Moderate Elimination",1,3.125,13000,0.243735610507429
90,75,90,"Moderate Elimination",1,3.125,13000,0.163813304854557
50,90,90,"Moderate Elimination",1,3.125,13000,0.386803808389232
75,90,90,"Moderate Elimination",1,3.125,13000,0.995250584790483
90,90,90,"Moderate Elimination",1,3.125,13000,0.827455482678488
50,50,60,"Aggressive Elimination",1,3.125,13000,0.571521707577631
75,50,60,"Aggressive Elimination",1,3.125,13000,0.240292477421463
90,50,60,"Aggressive Elimination",1,3.125,13000,0.989846936892718
50,75,60,"Aggressive Elimination",1,3.125,13000,0.266343624331057
75,75,60,"Aggressive Elimination",1,3.125,13000,0.485131145687774
90,75,60,"Aggressive Elimination",1,3.125,13000,0.934357186546549
50,90,60,"Aggressive Elimination",1,3.125,13000,0.035713579505682
75,90,60,"Aggressive Elimination",1,3.125,13000,0.635299973422661
90,90,60,"Aggressive Elimination",1,3.125,13000,0.774843918159604
50,50,75,"Aggressive Elimination",1,3.125,13000,0.430440726457164
75,50,75,"Aggressive Elimination",1,3.125,13000,0.882610616041347
90,50,75,"Aggressive Elimination",1,3.125,13000,0.903001022525132
50,75,75,"Aggressive Elimination",1,3.125,13000,0.651776964776218
75,75,75,"Aggressive Elimination",1,3.125,13000,0.0533249743748456
90,75,75,"Aggressive Elimination",1,3.125,13000,0.640569186070934
50,90,75,"Aggressive Elimination",1,3.125,13000,0.803187596146017
75,90,75,"Aggressive Elimination",1,3.125,13000,0.45397869986482
90,90,75,"Aggressive Elimination",1,3.125,13000,0.888276100158691
50,50,90,"Aggressive Elimination",1,3.125,13000,0.139005836797878
75,50,90,"Aggressive Elimination",1,3.125,13000,0.616683299420401
90,50,90,"Aggressive Elimination",1,3.125,13000,0.482171945273876
50,75,90,"Aggressive Elimination",1,3.125,13000,0.480769786518067
75,75,90,"Aggressive Elimination",1,3.125,13000,0.00748941511847079
90,75,90,"Aggressive Elimination",1,3.125,13000,0.572986099636182
50,90,90,"Aggressive Elimination",1,3.125,13000,0.0500178511720151
75,90,90,"Aggressive Elimination",1,3.125,13000,0.69358495506458
90,90,90,"Aggressive Elimination",1,3.125,13000,0.351911551551893
50,50,60,"Loose Suppression",0,3.75,13000,0.467748135095462
75,50,60,"Loose Suppression",0,3.75,13000,0.392557682469487
90,50,60,"Loose Suppression",0,3.75,13000,0.0899260784499347
50,75,60,"Loose Suppression",0,3.75,13000,0.8073784946464
75,75,60,"Loose Suppression",0,3.75,13000,0.814228622009978
90,75,60,"Loose Suppression",0,3.75,13000,0.807853824459016
50,90,60,"Loose Suppression",0,3.75,13000,0.43275147001259
75,90,60,"Loose Suppression",0,3.75,13000,0.384262901265174
90,90,60,"Loose Suppression",0,3.75,13000,0.806001651566476
50,50,75,"Loose Suppression",0,3.75,13000,0.896573388949037
75,50,75,"Loose Suppression",0,3.75,13000,0.270152474520728
90,50,75,"Loose Suppression",0,3.75,13000,0.133883355883881
50,75,75,"Loose Suppression",0,3.75,13000,0.32016149465926
75,75,75,"Loose Suppression",0,3.75,13000,0.0734584550373256
90,75,75,"Loose Suppression",0,3.75,13000,0.67661768826656
50,90,75,"Loose Suppression",0,3.75,13000,0.295693509746343
75,90,75,"Loose Suppression",0,3.75,13000,0.641889275517315
90,90,75,"Loose Suppression",0,3.75,13000,0.219022787641734
50,50,90,"Loose Suppression",0,3.75,13000,0.592671783175319
75,50,90,"Loose Suppression",0,3.75,13000,0.215493012452498
90,50,90,"Loose Suppression",0,3.75,13000,0.178035769844428
