"v1trans","v2trans","vUptake","strategy","relax","R0","timeHorizon","effect","HALY"
50,75,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-601.98210128583
75,75,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-719.051301432773
90,75,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-273.597681848332
50,90,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-652.468088734895
75,90,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-185.126576060429
90,90,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-10.4291252326221
50,50,75,"Aggressive Elimination",1,3.125,"Y1","Depression",114.797432022169
75,50,75,"Aggressive Elimination",1,3.125,"Y1","Depression",-120.403617341071
90,50,75,"Aggressive Elimination",1,3.125,"Y1","Depression",-292.309515131638
50,75,75,"Aggressive Elimination",1,3.125,"Y1","Depression",-370.068076020107
75,75,75,"Aggressive Elimination",1,3.125,"Y1","Depression",-114.058052143082
90,75,75,"Aggressive Elimination",1,3.125,"Y1","Depression",25.0990463420748
50,90,75,"Aggressive Elimination",1,3.125,"Y1","Depression",194.410315994173
75,90,75,"Aggressive Elimination",1,3.125,"Y1","Depression",-264.364262763411
90,90,75,"Aggressive Elimination",1,3.125,"Y1","Depression",-472.486054478213
50,50,90,"Aggressive Elimination",1,3.125,"Y1","Depression",40.1494715362787
75,50,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-658.844685601071
90,50,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-519.089644728228
50,75,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-13.4003941901029
75,75,90,"Aggressive Elimination",1,3.125,"Y1","Depression",140.60509186238
90,75,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-348.712937626988
50,90,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-746.517644682899
75,90,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-362.339392956346
90,90,90,"Aggressive Elimination",1,3.125,"Y1","Depression",-508.684287266806
50,50,60,"Loose Suppression",0,3.75,"Y1","Depression",-393.316585524008
75,50,60,"Loose Suppression",0,3.75,"Y1","Depression",-245.905326632783
90,50,60,"Loose Suppression",0,3.75,"Y1","Depression",89.5698033738881
50,75,60,"Loose Suppression",0,3.75,"Y1","Depression",-512.175563676283
75,75,60,"Loose Suppression",0,3.75,"Y1","Depression",-85.5957325082273
90,75,60,"Loose Suppression",0,3.75,"Y1","Depression",-192.050029244274
50,90,60,"Loose Suppression",0,3.75,"Y1","Depression",-787.175638787448
75,90,60,"Loose Suppression",0,3.75,"Y1","Depression",-523.809951916337
90,90,60,"Loose Suppression",0,3.75,"Y1","Depression",-483.117457665503
50,50,75,"Loose Suppression",0,3.75,"Y1","Depression",-136.924013216049
75,50,75,"Loose Suppression",0,3.75,"Y1","Depression",-141.701380675659
90,50,75,"Loose Suppression",0,3.75,"Y1","Depression",-792.080415133387
50,75,75,"Loose Suppression",0,3.75,"Y1","Depression",-511.415670346469
75,75,75,"Loose Suppression",0,3.75,"Y1","Depression",-580.438143527135
90,75,75,"Loose Suppression",0,3.75,"Y1","Depression",129.690082557499
50,90,75,"Loose Suppression",0,3.75,"Y1","Depression",33.9459344279021
75,90,75,"Loose Suppression",0,3.75,"Y1","Depression",-227.851877873763
90,90,75,"Loose Suppression",0,3.75,"Y1","Depression",91.915364190936
50,50,90,"Loose Suppression",0,3.75,"Y1","Depression",41.3378612603992
75,50,90,"Loose Suppression",0,3.75,"Y1","Depression",-548.22510429658
90,50,90,"Loose Suppression",0,3.75,"Y1","Depression",-131.187492934987
50,75,90,"Loose Suppression",0,3.75,"Y1","Depression",145.619284873828
75,75,90,"Loose Suppression",0,3.75,"Y1","Depression",-620.856506470591
90,75,90,"Loose Suppression",0,3.75,"Y1","Depression",-423.589959228411
50,90,90,"Loose Suppression",0,3.75,"Y1","Depression",-47.758753830567
75,90,90,"Loose Suppression",0,3.75,"Y1","Depression",-392.890749219805
90,90,90,"Loose Suppression",0,3.75,"Y1","Depression",-232.879978558049
50,50,60,"Tight Suppression",0,3.75,"Y1","Depression",-121.448005037382
75,50,60,"Tight Suppression",0,3.75,"Y1","Depression",-413.708066055551
90,50,60,"Tight Suppression",0,3.75,"Y1","Depression",-763.439851533622
50,75,60,"Tight Suppression",0,3.75,"Y1","Depression",-423.613622970879
75,75,60,"Tight Suppression",0,3.75,"Y1","Depression",34.3385313637554
90,75,60,"Tight Suppression",0,3.75,"Y1","Depression",160.398150375113
50,90,60,"Tight Suppression",0,3.75,"Y1","Depression",-341.165519272909
75,90,60,"Tight Suppression",0,3.75,"Y1","Depression",-553.25023685582
90,90,60,"Tight Suppression",0,3.75,"Y1","Depression",-73.2661375775934
50,50,75,"Tight Suppression",0,3.75,"Y1","Depression",-382.26673072204
75,50,75,"Tight Suppression",0,3.75,"Y1","Depression",-425.203891424462
90,50,75,"Tight Suppression",0,3.75,"Y1","Depression",-701.611862471327
50,75,75,"Tight Suppression",0,3.75,"Y1","Depression",-267.833664035425
75,75,75,"Tight Suppression",0,3.75,"Y1","Depression",-713.915319135413
90,75,75,"Tight Suppression",0,3.75,"Y1","Depression",-535.400035977364
50,90,75,"Tight Suppression",0,3.75,"Y1","Depression",-288.75418654643
75,90,75,"Tight Suppression",0,3.75,"Y1","Depression",-550.622420106083
90,90,75,"Tight Suppression",0,3.75,"Y1","Depression",-108.07504686527
50,50,90,"Tight Suppression",0,3.75,"Y1","Depression",-617.411439027637
75,50,90,"Tight Suppression",0,3.75,"Y1","Depression",-710.633186809719
90,50,90,"Tight Suppression",0,3.75,"Y1","Depression",-458.74197660014
50,75,90,"Tight Suppression",0,3.75,"Y1","Depression",-656.922262115404
75,75,90,"Tight Suppression",0,3.75,"Y1","Depression",-218.840785743669
90,75,90,"Tight Suppression",0,3.75,"Y1","Depression",-423.938580742106
50,90,90,"Tight Suppression",0,3.75,"Y1","Depression",54.140279116109
75,90,90,"Tight Suppression",0,3.75,"Y1","Depression",-112.097317306325
90,90,90,"Tight Suppression",0,3.75,"Y1","Depression",-45.7027400378138
50,50,60,"Moderate Elimination",0,3.75,"Y1","Depression",-228.610998205841
75,50,60,"Moderate Elimination",0,3.75,"Y1","Depression",-475.421778578311
90,50,60,"Moderate Elimination",0,3.75,"Y1","Depression",-38.6786292772741
50,75,60,"Moderate Elimination",0,3.75,"Y1","Depression",-189.308999991044
75,75,60,"Moderate Elimination",0,3.75,"Y1","Depression",-65.0605477392674
90,75,60,"Moderate Elimination",0,3.75,"Y1","Depression",42.0718472916632
50,90,60,"Moderate Elimination",0,3.75,"Y1","Depression",129.75794384256
75,90,60,"Moderate Elimination",0,3.75,"Y1","Depression",95.8429337944835
90,90,60,"Moderate Elimination",0,3.75,"Y1","Depression",-270.562528818846
50,50,75,"Moderate Elimination",0,3.75,"Y1","Depression",-595.776872895658
75,50,75,"Moderate Elimination",0,3.75,"Y1","Depression",44.6158154401928
90,50,75,"Moderate Elimination",0,3.75,"Y1","Depression",49.4553621858358
50,75,75,"Moderate Elimination",0,3.75,"Y1","Depression",-794.173743762076
75,75,75,"Moderate Elimination",0,3.75,"Y1","Depression",-40.4382654931397
90,75,75,"Moderate Elimination",0,3.75,"Y1","Depression",-62.2666789684445
50,90,75,"Moderate Elimination",0,3.75,"Y1","Depression",-458.479751320556
75,90,75,"Moderate Elimination",0,3.75,"Y1","Depression",163.13431346789
90,90,75,"Moderate Elimination",0,3.75,"Y1","Depression",-674.49647905305
50,50,90,"Moderate Elimination",0,3.75,"Y1","Depression",-640.941113885492
75,50,90,"Moderate Elimination",0,3.75,"Y1","Depression",-751.229378581047
90,50,90,"Moderate Elimination",0,3.75,"Y1","Depression",-223.938341904432
50,75,90,"Moderate Elimination",0,3.75,"Y1","Depression",-174.250845517963
75,75,90,"Moderate Elimination",0,3.75,"Y1","Depression",-17.7296760492027
90,75,90,"Moderate Elimination",0,3.75,"Y1","Depression",-729.466058732942
50,90,90,"Moderate Elimination",0,3.75,"Y1","Depression",166.013842495158
75,90,90,"Moderate Elimination",0,3.75,"Y1","Depression",117.498856317252
90,90,90,"Moderate Elimination",0,3.75,"Y1","Depression",-681.625461392105
50,50,60,"Aggressive Elimination",0,3.75,"Y1","Depression",192.453905520961
75,50,60,"Aggressive Elimination",0,3.75,"Y1","Depression",-20.3387145418674
90,50,60,"Aggressive Elimination",0,3.75,"Y1","Depression",-75.8324595633895
50,75,60,"Aggressive Elimination",0,3.75,"Y1","Depression",165.854106005281
75,75,60,"Aggressive Elimination",0,3.75,"Y1","Depression",-503.618130879477
90,75,60,"Aggressive Elimination",0,3.75,"Y1","Depression",-420.862635551021
50,90,60,"Aggressive Elimination",0,3.75,"Y1","Depression",-289.445247454569
75,90,60,"Aggressive Elimination",0,3.75,"Y1","Depression",31.4100389834493
90,90,60,"Aggressive Elimination",0,3.75,"Y1","Depression",194.951822562143
50,50,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-512.855154182762
75,50,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-303.302651690319
90,50,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-715.384725667536
50,75,75,"Aggressive Elimination",0,3.75,"Y1","Depression",94.4304331671446
75,75,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-685.153796523809
90,75,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-278.826009202749
50,90,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-726.197602413595
75,90,75,"Aggressive Elimination",0,3.75,"Y1","Depression",-585.355058731511
90,90,75,"Aggressive Elimination",0,3.75,"Y1","Depression",148.73408600688
50,50,90,"Aggressive Elimination",0,3.75,"Y1","Depression",39.6794290747493
75,50,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-794.323742110282
90,50,90,"Aggressive Elimination",0,3.75,"Y1","Depression",100.342799490318
50,75,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-618.548315670341
75,75,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-427.070657443255
90,75,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-570.673057762906
50,90,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-498.781549232081
75,90,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-482.556842919439
90,90,90,"Aggressive Elimination",0,3.75,"Y1","Depression",-580.450671678409
50,50,60,"Loose Suppression",1,3.75,"Y1","Depression",-344.355149613693
75,50,60,"Loose Suppression",1,3.75,"Y1","Depression",-515.647741686553
90,50,60,"Loose Suppression",1,3.75,"Y1","Depression",-21.4949948247523
50,75,60,"Loose Suppression",1,3.75,"Y1","Depression",-181.94080372341
75,75,60,"Loose Suppression",1,3.75,"Y1","Depression",-424.880464049056
90,75,60,"Loose Suppression",1,3.75,"Y1","Depression",-760.229987278581
50,90,60,"Loose Suppression",1,3.75,"Y1","Depression",-518.567200005054
75,90,60,"Loose Suppression",1,3.75,"Y1","Depression",-66.3032996933908
90,90,60,"Loose Suppression",1,3.75,"Y1","Depression",179.050701251253
50,50,75,"Loose Suppression",1,3.75,"Y1","Depression",33.7675153743475
75,50,75,"Loose Suppression",1,3.75,"Y1","Depression",143.514445330948
90,50,75,"Loose Suppression",1,3.75,"Y1","Depression",-593.55258285068
50,75,75,"Loose Suppression",1,3.75,"Y1","Depression",-485.095563530922
75,75,75,"Loose Suppression",1,3.75,"Y1","Depression",-466.820640442893
90,75,75,"Loose Suppression",1,3.75,"Y1","Depression",-447.191149415448
50,90,75,"Loose Suppression",1,3.75,"Y1","Depression",2.85463621839877
75,90,75,"Loose Suppression",1,3.75,"Y1","Depression",-667.391905281693
90,90,75,"Loose Suppression",1,3.75,"Y1","Depression",-41.0895805805922
50,50,90,"Loose Suppression",1,3.75,"Y1","Depression",-591.496302001178
75,50,90,"Loose Suppression",1,3.75,"Y1","Depression",38.2631251588463
90,50,90,"Loose Suppression",1,3.75,"Y1","Depression",19.6203168481588
50,75,90,"Loose Suppression",1,3.75,"Y1","Depression",194.346463121474
75,75,90,"Loose Suppression",1,3.75,"Y1","Depression",-455.443401774392
90,75,90,"Loose Suppression",1,3.75,"Y1","Depression",-515.983233647421
50,90,90,"Loose Suppression",1,3.75,"Y1","Depression",-766.439521173015
75,90,90,"Loose Suppression",1,3.75,"Y1","Depression",-748.642259696499
90,90,90,"Loose Suppression",1,3.75,"Y1","Depression",-650.850162561983
50,50,60,"Tight Suppression",1,3.75,"Y1","Depression",-798.29392740503
75,50,60,"Tight Suppression",1,3.75,"Y1","Depression",-175.519821885973
90,50,60,"Tight Suppression",1,3.75,"Y1","Depression",-48.0182023718954
50,75,60,"Tight Suppression",1,3.75,"Y1","Depression",-383.755610743538
75,75,60,"Tight Suppression",1,3.75,"Y1","Depression",-47.3158522043378
90,75,60,"Tight Suppression",1,3.75,"Y1","Depression",-646.368732862175
50,90,60,"Tight Suppression",1,3.75,"Y1","Depression",-549.237793497741
75,90,60,"Tight Suppression",1,3.75,"Y1","Depression",-748.13655805774
90,90,60,"Tight Suppression",1,3.75,"Y1","Depression",-680.815625423566
50,50,75,"Tight Suppression",1,3.75,"Y1","Depression",-419.421730283648
75,50,75,"Tight Suppression",1,3.75,"Y1","Depression",-501.982127036899
90,50,75,"Tight Suppression",1,3.75,"Y1","Depression",-593.535434175283
50,75,75,"Tight Suppression",1,3.75,"Y1","Depression",-149.725506966934
75,75,75,"Tight Suppression",1,3.75,"Y1","Depression",-420.894871884957
90,75,75,"Tight Suppression",1,3.75,"Y1","Depression",-213.634586147964
50,90,75,"Tight Suppression",1,3.75,"Y1","Depression",-682.73460441269
75,90,75,"Tight Suppression",1,3.75,"Y1","Depression",135.546929948032
90,90,75,"Tight Suppression",1,3.75,"Y1","Depression",-774.82150956057
50,50,90,"Tight Suppression",1,3.75,"Y1","Depression",125.19151349552
75,50,90,"Tight Suppression",1,3.75,"Y1","Depression",-658.726915903389
90,50,90,"Tight Suppression",1,3.75,"Y1","Depression",158.215482765809
50,75,90,"Tight Suppression",1,3.75,"Y1","Depression",-195.149260759354
75,75,90,"Tight Suppression",1,3.75,"Y1","Depression",-390.852553490549
90,75,90,"Tight Suppression",1,3.75,"Y1","Depression",104.184822458774
50,90,90,"Tight Suppression",1,3.75,"Y1","Depression",-200.553794577718
75,90,90,"Tight Suppression",1,3.75,"Y1","Depression",-345.744036324322
90,90,90,"Tight Suppression",1,3.75,"Y1","Depression",-257.233538385481
50,50,60,"Moderate Elimination",1,3.75,"Y1","Depression",-123.598614893854
75,50,60,"Moderate Elimination",1,3.75,"Y1","Depression",-521.074186963961
90,50,60,"Moderate Elimination",1,3.75,"Y1","Depression",3.78625588491555
50,75,60,"Moderate Elimination",1,3.75,"Y1","Depression",15.8575883135199
75,75,60,"Moderate Elimination",1,3.75,"Y1","Depression",-394.790592556819
90,75,60,"Moderate Elimination",1,3.75,"Y1","Depression",-620.132317952812
50,90,60,"Moderate Elimination",1,3.75,"Y1","Depression",-20.1707968488336
75,90,60,"Moderate Elimination",1,3.75,"Y1","Depression",-207.57694747299
90,90,60,"Moderate Elimination",1,3.75,"Y1","Depression",-689.178736368194
50,50,75,"Moderate Elimination",1,3.75,"Y1","Depression",162.192200124264
75,50,75,"Moderate Elimination",1,3.75,"Y1","Depression",-212.146887509152
90,50,75,"Moderate Elimination",1,3.75,"Y1","Depression",-714.198422804475
50,75,75,"Moderate Elimination",1,3.75,"Y1","Depression",183.079806203023
75,75,75,"Moderate Elimination",1,3.75,"Y1","Depression",184.58025068976
90,75,75,"Moderate Elimination",1,3.75,"Y1","Depression",-762.839605053887
50,90,75,"Moderate Elimination",1,3.75,"Y1","Depression",-742.050613230094
75,90,75,"Moderate Elimination",1,3.75,"Y1","Depression",-330.984793091193
90,90,75,"Moderate Elimination",1,3.75,"Y1","Depression",-468.523661792278
50,50,90,"Moderate Elimination",1,3.75,"Y1","Depression",-720.948591548949
75,50,90,"Moderate Elimination",1,3.75,"Y1","Depression",-636.374558275566
90,50,90,"Moderate Elimination",1,3.75,"Y1","Depression",58.360705897212
50,75,90,"Moderate Elimination",1,3.75,"Y1","Depression",-251.594848185778
75,75,90,"Moderate Elimination",1,3.75,"Y1","Depression",-611.333000659943
90,75,90,"Moderate Elimination",1,3.75,"Y1","Depression",-403.953153360635
50,90,90,"Moderate Elimination",1,3.75,"Y1","Depression",-125.444455491379
75,90,90,"Moderate Elimination",1,3.75,"Y1","Depression",-271.881188685075
90,90,90,"Moderate Elimination",1,3.75,"Y1","Depression",-510.113671142608
50,50,60,"Aggressive Elimination",1,3.75,"Y1","Depression",75.9886182378977
75,50,60,"Aggressive Elimination",1,3.75,"Y1","Depression",-217.191665852442
90,50,60,"Aggressive Elimination",1,3.75,"Y1","Depression",-599.079635646194
50,75,60,"Aggressive Elimination",1,3.75,"Y1","Depression",89.61495552212
75,75,60,"Aggressive Elimination",1,3.75,"Y1","Depression",-322.005009930581
90,75,60,"Aggressive Elimination",1,3.75,"Y1","Depression",185.560604836792
50,90,60,"Aggressive Elimination",1,3.75,"Y1","Depression",-465.418741758913
75,90,60,"Aggressive Elimination",1,3.75,"Y1","Depression",-59.3894109595567
90,90,60,"Aggressive Elimination",1,3.75,"Y1","Depression",38.8931090012192
50,50,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-248.595092631877
75,50,75,"Aggressive Elimination",1,3.75,"Y1","Depression",28.4897312987595
90,50,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-626.130992267281
50,75,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-296.34227133356
75,75,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-628.593703918159
90,75,75,"Aggressive Elimination",1,3.75,"Y1","Depression",51.9650232046842
50,90,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-449.146739626303
75,90,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-50.1615516375751
90,90,75,"Aggressive Elimination",1,3.75,"Y1","Depression",-30.035656830296
50,50,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-382.347026327625
75,50,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-783.17047348246
90,50,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-252.78460578993
50,75,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-707.954314956442
75,75,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-462.93198033236
90,75,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-404.104533558711
50,90,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-340.482939453796
75,90,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-556.813316838816
90,90,90,"Aggressive Elimination",1,3.75,"Y1","Depression",-243.93041334115
50,50,60,"Loose Suppression",0,2.5,"LT","Depression",-503.560997731984
75,50,60,"Loose Suppression",0,2.5,"LT","Depression",-104.043114650995
90,50,60,"Loose Suppression",0,2.5,"LT","Depression",-227.882980089635
50,75,60,"Loose Suppression",0,2.5,"LT","Depression",-539.752003457397
75,75,60,"Loose Suppression",0,2.5,"LT","Depression",-740.863351337612
90,75,60,"Loose Suppression",0,2.5,"LT","Depression",-281.486848788336
50,90,60,"Loose Suppression",0,2.5,"LT","Depression",-528.041971568018
75,90,60,"Loose Suppression",0,2.5,"LT","Depression",-93.4620641171933
90,90,60,"Loose Suppression",0,2.5,"LT","Depression",-443.646959448233
50,50,75,"Loose Suppression",0,2.5,"LT","Depression",-611.812115833163
75,50,75,"Loose Suppression",0,2.5,"LT","Depression",-370.39327849634
